,title,area,height,dic,year,cost,price,chamber,hall,layers,addr_district,addr_detail,price_cor,height_state,中,低,高,东北向,东南向,东向,东西向,北向,南北向,南向,西北向,西南向,西向,万家湾,光华,八宝街,内光华,内金沙,外光华,外金沙,天府广场,府南新区,杜甫草堂,浣花小区,石人小区,苏坡,草市街,西南财大,贝森,长顺街,顺城街,骡马市
4023,远洋万和公馆,50.0,低,北向,2019,88.0,17600,1,1,27,长顺街,大安东路1号 (府河畔活水公园旁),17600.0,6.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1302,东立清水河畔,50.0,中,西南向,2009,68.0,13600,1,1,23,外金沙,金福南路55号,13600.000000000002,11.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3275,欧韵金沙,51.12,中,南向,2013,115.0,22496,1,1,15,内金沙,金牛区蜀辉路686号,22496.087636932705,7.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,SG珊顿道,51.23,中,南向,2016,131.0,25570,1,1,41,骡马市,SG珊顿道正府街77号(中国银行大厦背后),25570.95451883662,20.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1035,金沙岁月,51.31,中,西南向,2005,74.0,14422,2,1,12,府南新区,锦屏南路18号,14422.139933736113,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1205,金沙岁月,51.31,中,西南向,2005,74.0,14422,2,1,12,府南新区,锦屏南路18号,14422.139933736113,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1852,金沙岁月,51.32,高,西南向,2005,85.0,16562,2,1,12,府南新区,锦屏南路18号,16562.74356975838,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2129,金沙岁月,51.32,高,西南向,2005,85.0,16562,2,1,12,府南新区,锦屏南路18号,16562.74356975838,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479,水木光华,51.3,高,西向,2014,95.0,18518,2,1,11,内光华,青羊大道16号,18518.51851851852,8.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,水木光华,51.3,高,西向,2014,95.0,18518,2,1,11,内光华,青羊大道16号,18518.51851851852,8.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,人民中路一段5号院,51.4,中,东南向,1984,175.0,34046,2,1,5,天府广场,人民中路一段5号,34046.69260700389,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2466,吉祥街14号院,51.52,中,南向,1990,100.0,19409,2,1,7,顺城街,吉祥街14号,19409.937888198758,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1933,吉祥街14号院,51.52,中,南向,1990,100.0,19409,2,1,7,顺城街,吉祥街14号,19409.937888198758,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3312,长顺中街89号院,51.57,中,东向,2000,110.0,21330,2,1,7,长顺街,长顺中街89号院长顺中街89号,21330.23075431452,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2445,冠城花园三期,51.61,中,西南向,2015,118.0,22863,1,1,20,天府广场,小南街123号,22863.78608796745,10.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1861,金色夏威夷,51.63,低,南向,2003,95.0,18400,1,1,30,八宝街,西大街84号,18400.15494867325,7.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,欧韵金沙,51.65,低,西南向,2013,106.0,20522,1,1,15,内金沙,金牛区蜀辉路686号,20522.749273959344,3.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,光华碧邻,51.68,高,东向,2014,88.0,17027,1,1,20,万家湾,光华西二路126号,17027.863777089784,15.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,元益花园,51.7,低,东南向,2014,88.0,17021,2,1,21,外光华,光华大道一段866号,17021.276595744683,5.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,仁和金沙,51.82,低,南向,2009,110.0,21227,1,1,27,内金沙,金祥路6号(西单国际商城旁),21227.32535700502,6.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,光华碧邻,51.83,中,西向,2013,85.0,16399,1,1,20,万家湾,光华西二路126号,16399.76847385684,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,光华碧邻,51.83,中,西向,2013,85.0,16399,1,1,20,万家湾,光华西二路126号,16399.76847385684,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,光华碧邻,51.83,中,西向,2013,85.0,16399,1,1,20,万家湾,光华西二路126号,16399.76847385684,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,磨底河沿街7号院,51.87,高,南北向,1996,62.0,11952,2,1,7,石人小区,磨底河沿街7号,11952.959321380375,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4479,磨底河沿街7号院,51.87,高,南北向,1996,62.0,11952,2,1,7,石人小区,磨底河沿街7号,11952.959321380375,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3625,磨底河沿街7号院,51.87,高,南北向,1996,62.0,11952,2,1,7,石人小区,磨底河沿街7号,11952.959321380375,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2102,新城市广场,51.91,高,东向,2015,110.0,21190,1,1,30,八宝街,西大街1号,21190.52205740705,22.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,槐树街51号院,51.94,低,东南向,2000,94.0,18097,2,1,7,顺城街,槐树街51号院槐树街51号,18097.80515979977,1.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3466,槐树街51号院,51.94,低,东南向,2000,94.0,18097,2,1,7,顺城街,槐树街51号院槐树街51号,18097.80515979977,1.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1434,槐树街38号院,51.94,低,东南向,2015,94.0,18097,2,1,7,长顺街,槐树街38号,18097.80515979977,1.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3739,壹号公馆,51.99,低,东南向,2008,75.0,14425,1,1,29,八宝街,人民中路三段1号,14425.851125216386,7.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,壹号公馆,51.99,低,东南向,2008,75.0,14425,1,1,29,八宝街,人民中路三段1号,14425.851125216386,7.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,蓝光西环里,51.0,中,南北向,2019,60.0,11764,2,2,23,内光华,日月大道与培风路交汇处(青羊万达对面),11764.705882352942,11.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,青羊万达广场,51.0,低,南北向,2020,52.0,10196,1,0,20,外光华,青羊区日月大道一段978号,10196.078431372549,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
678,石人北路100号院,51.0,中,东南向,1997,70.6,13843,2,1,7,石人小区,石人北路100号院石人北路100号,13843.13725490196,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2119,聚星城公寓,51.0,低,东向,2004,185.0,36274,1,1,9,长顺街,中同仁路8号,36274.509803921566,2.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4235,青羊万达广场,51.0,低,南北向,2020,52.0,10196,1,0,20,外光华,青羊区日月大道一段978号,10196.078431372549,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,青羊万达广场,51.0,低,南北向,2020,52.0,10196,1,0,20,外光华,青羊区日月大道一段978号,10196.078431372549,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,青羊万达广场,51.0,低,南北向,2020,52.0,10196,1,0,20,外光华,青羊区日月大道一段978号,10196.078431372549,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,远鸿锦悦金沙公寓,51.0,中,东南向,2019,66.0,12941,2,1,23,内金沙,远鸿锦悦金沙公寓,12941.176470588236,11.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,英伦金沙,52.13,低,东南向,2011,78.0,14962,2,1,24,外金沙,清水滨河路99号(苏坡立交旁),14962.593516209476,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,揽胜金沙,52.31,低,西北向,2012,118.0,22557,1,1,35,内金沙,清江西路90号,22557.82833110304,8.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,揽胜金沙,52.31,高,西北向,2012,122.0,23322,1,1,35,内金沙,清江西路90号,23322.500477920094,26.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,花样年华乐摩筑,52.48,低,南向,2010,89.0,16958,1,1,26,贝森,苏坡西路39号,16958.841463414636,6.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2957,石人南路100号院,52.53,中,南向,1998,68.8,13097,2,1,7,石人小区,石人南路100号院石人南路100号,13097.277746049876,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1233,四川省卫生管理干部学,52.59,高,东南向,2014,130.0,24719,1,1,6,天府广场,文庙西街31号,24719.52842745769,4.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2464,西府少城,52.61,高,东南向,2015,145.0,27561,2,1,32,天府广场,小南街109号,27561.300133054552,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3754,攀钢苑,52.63,高,南向,2000,59.8,11362,2,1,7,府南新区,攀钢苑清溪南路14号,11362.340870226106,5.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4155,攀钢苑,52.63,高,南向,2000,59.8,11362,2,1,7,府南新区,攀钢苑清溪南路14号,11362.340870226106,5.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1749,蓝光COCO金沙三期,52.65,中,东向,2015,109.0,20702,2,1,22,外金沙,青羊区清百路,20702.75403608737,11.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
613,顺城大街212号院,52.73,中,西南向,1997,77.8,14754,2,1,2,顺城街,顺城大道212号,14754.409254693723,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1593,顺城大街212号院,52.73,中,西南向,1997,77.8,14754,2,1,2,顺城街,顺城大道212号,14754.409254693723,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1152,双玺,52.89,中,西向,2014,112.0,21176,1,1,18,贝森,贝森路216号,21176.02571374551,9.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3560,金河路63号院,52.8,低,南北向,2000,168.0,31818,2,1,6,顺城街,金河路63号院金河路63号,31818.18181818182,1.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3494,金河路63号院,52.8,低,南北向,2000,168.0,31818,2,1,6,顺城街,金河路63号院金河路63号,31818.18181818182,1.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4407,力迅领筑,52.0,高,南北向,2007,80.0,15384,1,1,5,天府广场,文翁路139号,15384.615384615385,3.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1102,西府少城,52.0,中,东北向,2015,135.0,25961,1,1,32,天府广场,小南街109号,25961.53846153846,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
231,青羊东二路125号院,52.0,高,东南向,1997,71.8,13807,2,1,6,天府广场,青羊东二路125号院青羊东二路125号,13807.692307692307,4.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3017,青羊东二路125号院,52.0,高,东南向,1997,71.8,13807,2,1,6,天府广场,青羊东二路125号院青羊东二路125号,13807.692307692307,4.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4740,长富花园,52.0,中,南向,2004,74.0,14230,2,1,20,天府广场,上南大街2号,14230.76923076923,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2477,国一梦巢,53.15,中,东南向,2016,90.0,16933,1,1,22,外光华,光华南二路238号(树德中学旁),16933.207902163686,11.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,双玺,53.1,低,西向,2015,118.0,22222,2,1,18,贝森,贝森路216号,22222.222222222223,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1889,双玺,53.1,低,西向,2015,118.0,22222,2,1,18,贝森,贝森路216号,22222.222222222223,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2082,光华馨地,53.28,中,南向,2006,89.0,16704,1,1,11,贝森,青羊大道98号,16704.204204204205,5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
585,光华馨地,53.28,中,南向,2006,89.0,16704,1,1,11,贝森,青羊大道98号,16704.204204204205,5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2202,蓝光COCO金沙二期,53.31,中,东北向,2015,123.0,23072,2,1,17,外金沙,清源三路169号,23072.594259988746,8.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1086,蓝光COCO金沙二期,53.31,中,东北向,2015,123.0,23072,2,1,17,外金沙,清源三路169号,23072.594259988746,8.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1582,蓝光COCO金沙二期,53.31,中,东北向,2015,123.0,23072,2,1,17,外金沙,清源三路169号,23072.594259988746,8.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4308,罗家碾街121号院,53.44,高,南北向,1997,67.8,12687,2,1,7,石人小区,罗家碾街121号,12687.125748502995,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3817,罗家碾街121号院,53.44,高,南北向,1997,67.8,12687,2,1,7,石人小区,罗家碾街121号,12687.125748502995,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
421,西二道街社区,53.56,低,西北向,2015,97.0,18110,2,0,7,八宝街,天府广场附近西二道街,18110.530246452578,1.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,西二道街社区,53.56,低,西北向,2015,97.0,18110,2,0,7,八宝街,天府广场附近西二道街,18110.530246452578,1.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,锦程丽都,53.59,低,东北向,2005,95.0,17727,1,1,13,八宝街,锦程丽都宁夏街209号,17727.187908191827,3.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,锦程丽都,53.59,低,东北向,2005,95.0,17727,1,1,13,八宝街,锦程丽都宁夏街209号,17727.187908191827,3.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,元益花园,53.5,高,北向,2014,96.0,17943,2,1,21,外光华,光华大道一段866号,17943.92523364486,15.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,元益花园,53.5,高,北向,2014,96.0,17943,2,1,21,外光华,光华大道一段866号,17943.92523364486,15.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603,东立光华杏林,53.5,高,南向,2015,64.8,12112,1,1,21,万家湾,同辉南路256号,12112.149532710278,15.75,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,东立光华杏林,53.5,高,南向,2015,64.8,12112,1,1,21,万家湾,同辉南路256号,12112.149532710278,15.75,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,金色夏威夷,53.63,高,南北向,2003,93.0,17341,1,1,15,八宝街,西大街84号,17341.040462427747,11.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,上池正街小区,53.64,低,东南向,2020,80.0,14914,2,1,6,天府广场,青羊区上池正街11号,14914.243102162565,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1560,仁和金沙,53.64,中,西南向,2009,105.0,19574,1,1,27,内金沙,仁和金沙金祥路6号(西单国际商城旁),19574.94407158837,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,仁和金沙,53.64,中,西南向,2009,105.0,19574,1,1,27,内金沙,仁和金沙金祥路6号(西单国际商城旁),19574.94407158837,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,仁和金沙,53.64,中,西南向,2009,105.0,19574,1,1,27,内金沙,仁和金沙金祥路6号(西单国际商城旁),19574.94407158837,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,仁和金沙,53.64,中,西南向,2009,105.0,19574,1,1,27,内金沙,仁和金沙金祥路6号(西单国际商城旁),19574.94407158837,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,仁和金沙,53.64,中,西南向,2009,105.0,19574,1,1,27,内金沙,仁和金沙金祥路6号(西单国际商城旁),19574.94407158837,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,保利香槟光华,53.68,低,南向,2014,119.0,22168,2,1,14,万家湾,光华东五路255号,22168.405365126677,3.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,光华馨地,53.74,中,东向,2006,94.0,17491,1,1,11,贝森,青羊大道98号,17491.6263490882,5.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2842,光华逸家,53.79,中,南向,2014,130.0,24168,2,1,22,万家湾,青羊区光华东三路401号,24168.06097787693,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,现代城,53.81,低,南向,2014,85.0,15796,1,1,23,浣花小区,锦里西路119号,15796.32038654525,5.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1684,红庙子街70号院,53.89,中,东向,1996,65.0,12061,1,1,9,顺城街,红庙子街70号,12061.606977175727,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4348,王家塘街11号院,53.97,低,东向,2015,110.0,20381,2,1,6,八宝街,王家塘街11号,20381.693533444504,1.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,王家塘街11号院,53.97,低,东向,2015,110.0,20381,2,1,6,八宝街,王家塘街11号,20381.693533444504,1.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,金色夏威夷,53.0,低,南向,2003,93.0,17547,1,1,15,八宝街,西大街84号,17547.169811320757,3.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,金色夏威夷,53.0,低,南向,2003,93.0,17547,1,1,15,八宝街,西大街84号,17547.169811320757,3.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,金色夏威夷,53.0,低,南向,2003,93.0,17547,1,1,15,八宝街,西大街84号,17547.169811320757,3.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,揽胜金沙,53.0,高,南向,2011,122.0,23018,1,1,34,内金沙,清江西路90号,23018.867924528302,25.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,金色夏威夷,53.0,低,南向,2003,93.0,17547,1,1,15,八宝街,西大街84号,17547.169811320757,3.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,揽胜金沙,53.0,高,南向,2011,122.0,23018,1,1,34,内金沙,清江西路90号,23018.867924528302,25.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,锦都,53.0,中,东南向,2015,158.0,29811,1,1,25,顺城街,通惠门路3号,29811.32075471698,12.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4741,长富花园,53.0,中,南向,2004,76.0,14339,2,1,20,天府广场,上南大街2号,14339.622641509433,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2718,长城园,54.01,高,西南向,2015,113.0,20922,1,1,22,天府广场,小南街69号,20922.051471949642,16.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1681,长城园,54.01,高,西南向,2015,113.0,20922,1,1,22,天府广场,小南街69号,20922.051471949642,16.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
956,保利香槟光华,54.06,高,南向,2014,125.0,23122,2,1,14,万家湾,光华东五路255号,23122.456529781724,10.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,光华馨地,54.08,低,东向,2014,91.5,16919,1,1,11,贝森,青羊大道98号,16919.378698224853,2.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2073,包家巷123号院,54.09,中,东南向,2015,175.0,32353,2,1,7,天府广场,包家巷123号,32353.484932519874,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4154,石人北路99号院,54.13,中,东北向,1998,66.0,12192,2,1,7,石人小区,石人北路99号,12192.869019028265,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4521,石人北路99号院,54.13,中,东北向,1998,66.0,12192,2,1,7,石人小区,石人北路99号,12192.869019028265,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
448,锦都,54.18,中,东南向,2004,155.0,28608,2,1,25,顺城街,通惠门路3号,28608.342561830934,12.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
