,title,area,height,dic,year,cost,price,chamber,hall,layers,addr_district,addr_detail,price_cor
4204,优品道三期,89.0,低,南北向,2012,340.0,38202,3,1,22,贝森,青羊大道99号,38202.247191011236
1419,清江之春,89.0,低,东南向,2015,125.0,14044,2,2,18,外金沙,金辉路51号,14044.94382022472
4314,公元西,89.0,低,东南向,2012,210.0,23595,3,1,18,内金沙,公元西金沙遗址路68号,23595.505617977527
114,印象金沙,89.0,高,东南向,2006,150.0,16853,2,2,11,内金沙,印象金沙金阳路390号,16853.932584269663
2589,蓝光COCO金沙一期,89.0,高,西向,2014,202.0,22696,3,2,22,外金沙,青羊区清涟路27号,22696.62921348315
506,颐和京都,89.0,中,北向,2015,164.8,18516,2,2,21,外光华,培风路276号,18516.853932584272
60,中房金沙海棠,90.05,高,西北向,2012,168.0,18656,2,2,20,外金沙,蜀鑫东路88号,18656.302054414216
2043,世纪金沙二期,90.05,高,东向,2009,218.0,24208,2,2,18,内金沙,世纪金沙二期蜀辉路230号,24208.772903942256
691,世纪金沙一期,90.05,高,东向,2015,220.0,24430,2,2,18,内金沙,蜀辉路235号(城西青羊大道金沙遗址旁),24430.871737923375
535,金沙揽胜二期,90.06,低,北向,2007,156.0,17321,2,1,29,贝森,清江中路63号,17321.7854763491
2667,东立清水河畔,90.06,低,西南向,2008,148.0,16433,3,2,23,外金沙,金福南路55号,16433.488785254274
2004,东立清水河畔,90.06,低,西南向,2008,148.0,16433,3,2,23,外金沙,金福南路55号,16433.488785254274
831,金沙揽胜二期,90.06,低,北向,2007,156.0,17321,2,1,29,贝森,清江中路63号,17321.7854763491
2685,金沙揽胜二期,90.06,低,北向,2007,156.0,17321,2,1,29,贝森,清江中路63号,17321.7854763491
3371,中大君悦金沙六期,90.07,高,东向,2012,226.0,25091,2,1,23,内金沙,金祥路58号,25091.59542577995
4629,光华逸家,90.12,中,南向,2014,230.0,25521,3,2,20,万家湾,青羊区光华东三路401号,25521.526853084775
3231,佳兆业广场,90.13,低,东向,2012,167.0,18528,3,1,15,外光华,佳兆业广场,18528.79174525685
3367,佳兆业广场,90.13,低,东向,2012,167.0,18528,3,1,15,外光华,佳兆业广场,18528.79174525685
1359,优品道三期,90.16,中,南向,2010,236.0,26175,2,1,21,贝森,青羊大道99号,26175.687666370897
4200,金沙愉景二期,90.18,低,东南向,2009,160.0,17742,3,1,18,外金沙,金沙愉景二期清波路385号,17742.293191394987
1121,金沙愉景二期,90.18,中,东南向,2009,160.0,17742,3,1,18,外金沙,清波路385号,17742.293191394987
3949,金沙愉景二期,90.18,低,东南向,2009,160.0,17742,3,1,18,外金沙,金沙愉景二期清波路385号,17742.293191394987
1890,优品道二期,90.22,中,东南向,2007,235.0,26047,2,1,18,贝森,青羊大道99号,26047.439592108178
488,优品道二期,90.22,中,东南向,2007,235.0,26047,2,1,18,贝森,青羊大道99号,26047.439592108178
4146,元益花园,90.24,低,南向,2014,163.0,18062,2,1,21,外光华,光华大道一段866号,18062.943262411347
1247,红墙国际,90.27,低,东南向,2011,280.0,31018,3,1,38,八宝街,过街楼街17号,31018.05694029024
2510,红墙国际,90.27,低,东南向,2011,280.0,31018,3,1,38,八宝街,过街楼街17号,31018.05694029024
1400,光华逸家,90.28,低,西南向,2014,240.0,26583,3,1,22,万家湾,青羊区光华东三路401号,26583.96101019052
1275,中铁双龙湾,90.28,高,东南向,2015,172.0,19051,2,2,20,外金沙,清水滨河路788号,19051.83872396987
106,红墙国际,90.33,高,东南向,2011,275.0,30443,3,1,38,八宝街,红墙国际过街楼街17号,30443.927820214765
152,红墙国际,90.33,高,东南向,2011,275.0,30443,3,1,38,八宝街,红墙国际过街楼街17号,30443.927820214765
3886,元益花园,90.34,高,南向,2014,126.8,14035,2,1,21,外光华,光华大道一段866号,14035.864511844144
3675,广厦公寓,90.37,高,西向,1999,98.0,10844,2,1,7,石人小区,石人北路51号,10844.306738962045
41,中铁西城,90.3,高,西向,2014,229.0,2539,3,1,18,万家湾,光华大道一段398号,25359.911406423038
2740,贝森宜苑,90.43,低,东向,2014,140.0,15481,2,1,7,贝森,贝森南路95号,15481.587968594493
2626,金地金沙府邸,90.48,中,东南向,2016,225.0,24867,2,1,18,内金沙,金地金沙府邸,24867.374005305042
1005,金地金沙府邸,90.48,中,东南向,2016,225.0,24867,2,1,18,内金沙,金地金沙府邸,24867.374005305042
384,金地金沙府邸,90.48,中,东南向,2016,225.0,24867,2,1,18,内金沙,金地金沙府邸,24867.374005305042
35,浪琴湾,90.48,中,南向,2004,195.0,21551,2,2,6,内光华,瑞南街33号,21551.724137931033
3030,浪琴湾,90.48,中,南向,2004,195.0,21551,2,2,6,内光华,瑞南街33号,21551.724137931033
4490,保利金香槟,90.54,高,南向,2012,196.0,21647,3,2,18,外金沙,保利金香槟蜀鑫路105号,21647.890435166777
447,清河阳光,90.64,高,南向,2014,126.0,13901,2,1,18,外光华,月华路23号,13901.147396293027
2351,上城生活馆,90.64,中,西北向,2004,150.0,16548,2,1,11,贝森,东顺路191号,16548.984995586936
760,清河阳光,90.65,中,南向,2015,125.0,13789,2,2,18,外光华,月华路23号,13789.299503585216
281,荣盛花语城,90.68,高,东南向,2015,180.0,19850,3,2,22,外光华,青羊区光华东一路75号,19850.022055580062
1332,荣盛花语城,90.68,高,东南向,2015,180.0,19850,3,2,22,外光华,青羊区光华东一路75号,19850.022055580062
3563,二十一世纪花园一期,90.6,高,北向,2003,148.0,16335,2,2,8,贝森,苏坡东路27号,16335.5408388521
3092,金沙揽胜二期,90.6,中,南向,2007,158.0,17439,2,1,29,贝森,清江中路63号,17439.293598233995
1262,金沙揽胜二期,90.6,中,南向,2007,158.0,17439,2,1,29,贝森,清江中路63号,17439.293598233995
1802,中房金沙海棠,90.7,高,西南向,2012,169.0,18632,2,2,18,外金沙,蜀鑫东路88号,18632.855567805953
3714,二十一世纪花园四期,90.82,低,南向,2015,185.0,20369,2,1,6,贝森,贝双街111号,20369.962563312045
1450,凯德风尚,90.84,高,南向,2012,205.0,22567,2,2,19,万家湾,苏坡中路8号,22567.151034786435
910,凯德风尚,90.84,高,南向,2012,205.0,22567,2,2,19,万家湾,苏坡中路8号,22567.151034786435
1969,金沙芙蓉苑,90.85,高,南北向,2005,188.0,20693,2,1,6,内金沙,金鹏街50号,20693.45074298294
4481,齐力花园,90.86,高,西向,2002,162.0,17829,2,2,6,外光华,青羊大道318号,17829.627999119522
4194,齐力花园,90.86,高,西向,2002,162.0,17829,2,2,6,外光华,青羊大道318号,17829.627999119522
4528,齐力花园,90.86,高,西向,2002,162.0,17829,2,2,6,外光华,青羊大道318号,17829.627999119522
2906,金沙愉景二期,90.95,低,西北向,2014,168.0,18471,3,2,18,外金沙,清波路385号,18471.687740516765
1325,兴城融域,90.96,低,东南向,2009,135.0,14841,2,2,11,外光华,培中路82号,14841.688654353562
3644,优品道四期,90.97,中,南向,2013,335.0,36825,3,2,31,贝森,优品道四期优品街77号,36825.327030889304
3218,优品道四期,90.97,中,南向,2013,335.0,36825,3,2,31,贝森,优品道四期优品街77号,36825.327030889304
2497,金沙鹭岛四期,90.99,高,西南向,2017,225.0,24727,3,2,32,内金沙,金沙鹭岛四期金阳路377号,24727.99208704253
1981,金沙鹭岛四期,90.99,高,西南向,2017,225.0,24727,3,2,32,内金沙,金沙鹭岛四期金阳路377号,24727.99208704253
4482,贝森园,90.9,低,东南向,2000,103.5,11386,2,1,7,贝森,贝森路336号,11386.138613861385
3549,贝森园,90.9,低,东南向,2000,103.5,11386,2,1,7,贝森,贝森路336号,11386.138613861385
2729,东立清水河畔,90.0,高,南向,2008,145.0,16111,3,2,23,外金沙,东立清水河畔金福南路55号,16111.111111111111
4485,中大君悦金沙五期,90.0,低,西南向,2012,230.0,25555,3,2,23,内金沙,蜀辉路8号,25555.555555555555
780,正成艺墅洋房,90.0,高,南北向,2008,160.0,17777,3,2,1,万家湾,导航路910号,17777.777777777777
113,东立清水河畔,90.0,高,南向,2008,145.0,16111,3,2,23,外金沙,东立清水河畔金福南路55号,16111.111111111111
1330,金沙鹭岛二期,90.0,低,西南向,2012,239.0,26555,2,2,26,内金沙,金沙鹭岛二期蜀风路177号,26555.555555555555
2100,君平街64号院,90.0,中,东南向,1990,157.0,17444,3,1,7,天府广场,君平街64号,17444.444444444445
81,世纪金沙二期,90.0,中,南向,2007,200.0,22222,2,1,18,内金沙,蜀辉路230号,22222.222222222223
3453,中大君悦金沙五期,90.0,低,西南向,2012,230.0,25555,3,2,23,内金沙,蜀辉路8号,25555.555555555555
4069,城市之心,90.0,中,南北向,2014,88.0,9777,2,2,7,天府广场,城市之心人民南路一段86号,9777.777777777777
1843,金沙鹭岛二期,90.0,低,西南向,2012,239.0,26555,2,2,26,内金沙,金沙鹭岛二期蜀风路177号,26555.555555555555
2537,金沙愉景二期,91.05,中,西向,2014,160.0,17572,3,2,18,外金沙,清波路385号,17572.76221856123
1108,金沙愉景二期,91.05,中,西向,2014,160.0,17572,3,2,18,外金沙,清波路385号,17572.76221856123
711,精城水印阁,91.07,中,西南向,2015,126.0,13835,2,1,21,外金沙,清水滨河路688号,13835.511145272867
787,红墙国际,91.11,高,北向,2011,269.0,29524,2,2,38,八宝街,过街楼街17号,29524.75030183295
225,祥域,91.11,高,南向,2009,210.0,23049,2,1,26,内金沙,祥域金凤路1号(金沙车站附近),23049.061573921634
3023,红墙国际,91.11,高,北向,2011,269.0,29524,2,2,38,八宝街,过街楼街17号,29524.75030183295
2341,紫御熙庭,91.14,高,西向,2020,235.0,25784,3,2,21,光华,紫御熙庭,25784.50735132763
3121,中铁西城,91.15,高,西北向,2010,269.0,29511,3,2,33,万家湾,光华大道一段398号,29511.793746571584
785,中铁西城,91.15,高,西北向,2010,269.0,29511,3,2,33,万家湾,光华大道一段398号,29511.793746571584
657,阳城心灵家园,91.16,低,西向,2014,153.5,16838,2,1,20,万家湾,青羊区培华路312号,16838.525669153136
1788,中铁西城,91.19,高,东向,2012,190.0,20835,2,2,18,万家湾,光华大道一段398号,20835.61794056366
3044,中铁西城,91.19,高,东向,2012,218.0,23906,2,2,18,万家湾,光华大道一段398号,23906.13005812041
2295,锦都,91.29,高,东向,2014,274.0,30014,2,1,25,顺城街,通惠门路3号,30014.24033300471
3834,尊城国际,91.2,中,西向,2015,300.0,32894,2,1,36,天府广场,金河路59号(宽窄巷子对面),32894.73684210526
3501,尊城国际,91.2,中,西向,2015,300.0,32894,2,1,36,天府广场,金河路59号(宽窄巷子对面),32894.73684210526
285,尊城国际,91.36,高,东南向,2015,327.0,35792,2,1,36,天府广场,金河路59号(宽窄巷子对面),35792.46935201401
4434,光华逸家,91.38,中,南向,2014,220.0,24075,3,2,20,万家湾,青羊区光华东三路401号,24075.28999781134
3814,光华逸家,91.38,中,南向,2014,220.0,2405,3,2,20,万家湾,青羊区光华东三路401号,24075.28999781134
614,天越,91.39,中,东南向,2016,228.0,24948,2,1,31,草市街,天越长顺街139号(新城市广场对面),24948.024948024948
2536,中大君悦金沙五期,91.42,高,东北向,2012,265.0,28987,4,2,23,内金沙,中大君悦金沙五期蜀辉路8号,28987.09253992562
288,中大君悦金沙五期,91.42,高,东北向,2012,265.0,28987,4,2,23,内金沙,中大君悦金沙五期蜀辉路8号,28987.09253992562
3950,中铁双龙湾,91.42,低,东南向,2008,154.2,16867,2,1,20,外金沙,清水滨河路788号,16867.20630059068
3926,中大君悦金沙一期,91.4,高,东向,2012,265.0,28993,3,1,23,内金沙,蜀辉路19号,28993.43544857768
3748,红墙巷24号院,91.4,低,南向,2014,158.0,17286,2,1,7,八宝街,红墙巷24号,17286.652078774616
4265,中大君悦金沙五期,91.4,高,东南向,2012,256.0,28008,3,2,23,内金沙,中大君悦金沙五期蜀辉路8号,28008.75273522976
4637,红墙巷24号院,91.4,低,南向,2014,158.0,17286,2,1,7,八宝街,红墙巷24号,17286.652078774616
991,大陆紫云金沙,91.53,低,南向,2008,174.0,19010,2,2,31,贝森,清江西路288号,19010.160603080956
1508,金沙鹭岛四期,91.59,中,西向,2017,258.0,28169,3,2,32,内金沙,金沙鹭岛四期金阳路377号,28169.014084507042
2819,金沙揽胜二期,91.67,中,北向,2007,147.9,16133,2,1,29,贝森,清江中路63号,16133.958765135814
4579,优品道央作,91.74,高,南向,2015,300.0,32701,2,2,23,贝森,青羊大道99号,32701.111837802488
4463,优品道央作,91.74,高,南向,2015,300.0,32701,2,2,23,贝森,青羊大道99号,32701.111837802488
1054,凯德风尚,91.76,中,东向,2012,185.0,20161,2,2,19,万家湾,苏坡中路8号,20161.290322580644
1826,鼓楼世家,91.85,高,西北向,2006,174.8,19031,2,1,32,顺城街,鼓楼南街20号,19031.028851388135
1998,鼓楼世家,91.85,高,西北向,2006,174.8,19031,2,1,32,顺城街,鼓楼南街20号,19031.028851388135
3143,金沙愉景二期,91.8,低,东北向,2009,160.0,17429,3,1,18,外金沙,金沙愉景二期清波路385号,17429.193899782134
3077,金沙愉景二期,91.8,低,东北向,2009,160.0,17429,3,1,18,外金沙,金沙愉景二期清波路385号,17429.193899782134
4391,时光俊园,91.93,高,南向,2013,150.0,16316,3,2,21,万家湾,青羊区光华西三路30号,16316.762754269552
3938,时光俊园,91.93,高,南向,2013,150.0,16316,3,2,21,万家湾,青羊区光华西三路30号,16316.762754269552
1946,中大君悦金沙二期,91.98,中,南北向,2015,198.0,21526,2,1,23,内金沙,中大君悦金沙二期蜀辉路19号,21526.41878669276
2136,中大君悦金沙二期,91.98,中,南北向,2015,198.0,21526,2,1,23,内金沙,中大君悦金沙二期蜀辉路19号,21526.41878669276
2296,西子香荷,91.0,高,南向,2010,265.0,29120,2,2,33,内光华,西子香荷琼楼路99号,29120.87912087912
4220,盛世年华,91.0,低,南向,2006,155.0,17032,2,1,17,草市街,东珠市街66号,17032.967032967033
4406,盛世年华,91.0,低,南向,2006,155.0,17032,2,1,17,草市街,东珠市街66号,17032.967032967033
261,中铁西城,91.0,中,南北向,2012,239.0,26263,2,2,18,万家湾,光华大道一段398号,26263.736263736264
2415,金沙鹭岛四期,91.0,低,东向,2017,257.0,28241,3,1,30,内金沙,金沙鹭岛四期金阳路377号,28241.758241758245
3479,盛世年华,91.0,低,南向,2006,155.0,17032,2,1,17,草市街,东珠市街66号,17032.967032967033
1694,金地金沙府邸,91.0,低,东南向,2020,202.0,22197,2,2,18,内金沙,金地金沙府邸,22197.8021978022
2422,中铁西城,91.0,低,北向,2010,300.0,32967,3,2,33,万家湾,中铁西城光华大道一段398号,32967.03296703297
1655,金沙鹭岛四期,91.0,低,东向,2017,257.0,28241,3,1,30,内金沙,金沙鹭岛四期金阳路377号,28241.758241758245
2506,金沙鹭岛一期,91.0,中,东向,2017,256.0,28131,3,2,30,内金沙,金沙鹭岛一期金沙遗址路55号,28131.868131868134
2504,金地金沙府邸,91.0,低,东南向,2020,202.0,22197,2,2,18,内金沙,金地金沙府邸,22197.8021978022
1365,阳城心灵家园,91.0,中,西向,2013,175.0,19230,2,1,20,万家湾,青羊区培华路312号,19230.76923076923
2723,金地金沙府邸,91.0,低,东南向,2020,202.0,22197,2,2,18,内金沙,金地金沙府邸,22197.8021978022
409,西子香荷,92.01,低,西向,2010,280.0,30431,3,1,33,内光华,西子香荷琼楼路99号,30431.474839691335
2026,中铁西城,92.01,低,西向,2010,280.0,30431,3,1,33,万家湾,光华大道一段398号,30431.474839691335
2762,中铁西城,92.01,低,西向,2010,280.0,30431,3,1,33,万家湾,光华大道一段398号,30431.474839691335
222,西子香荷,92.01,低,西向,2010,280.0,30431,3,1,33,内光华,西子香荷琼楼路99号,30431.474839691335
2340,中铁西城,92.01,低,西向,2010,280.0,30431,3,1,33,万家湾,光华大道一段398号,30431.474839691335
1922,中铁西城,92.01,低,西向,2010,280.0,30431,3,1,33,万家湾,光华大道一段398号,30431.474839691335
3820,横四道街5号院,92.08,低,东南向,2015,200.0,21720,3,2,7,八宝街,横四道街5号,21720.24326672459
4602,横四道街5号院,92.08,低,东南向,2015,200.0,21720,3,2,7,八宝街,横四道街5号,21720.24326672459
4523,横四道街5号院,92.08,低,东南向,2015,200.0,21720,3,2,7,八宝街,横四道街5号,21720.24326672459
4539,横四道街5号院,92.08,低,东南向,2015,200.0,21720,3,2,7,八宝街,横四道街5号,21720.24326672459
4222,凯德风尚,92.14,低,南向,2012,250.0,27132,2,1,19,万家湾,苏坡中路8号,27132.624267419145
1209,华府金沙,92.22,低,东北向,2008,195.0,21145,2,2,31,内金沙,蜀源路1号(金沙西单商场旁),21145.08783344177
3684,优品道一期,92.34,中,东南向,2006,235.0,25449,2,1,18,贝森,青羊大道99号,25449.426034221357
4399,优品道一期,92.34,中,东南向,2006,235.0,25449,2,1,18,贝森,青羊大道99号,25449.426034221357
3220,优品道一期,92.34,中,东南向,2006,235.0,25449,2,1,18,贝森,青羊大道99号,25449.426034221357
3534,保利金香槟,92.37,中,东北向,2012,225.0,24358,2,2,18,外金沙,蜀鑫路105号,24358.557973367977
3581,保利金香槟,92.37,中,东北向,2012,225.0,24358,2,2,18,外金沙,蜀鑫路105号,24358.557973367977
4281,石人南路16号院,92.3,高,南北向,1997,99.0,10725,2,1,7,石人小区,石人南路16号,10725.893824485374
1588,成都花园翠雍华庭,92.41,低,东向,2015,199.0,21534,2,1,11,贝森,青羊大道8号,21534.465966886703
2935,成都花园翠雍华庭,92.41,低,东向,2015,199.0,21534,2,1,11,贝森,青羊大道8号,21534.465966886703
1066,成都花园翠雍华庭,92.41,低,东向,2015,199.0,21534,2,1,11,贝森,青羊大道8号,21534.465966886703
1734,东珠市街16号院,92.46,低,南向,2020,150.0,16223,2,1,7,草市街,东珠市街16号,16223.231667748218
3758,博瑞都市花园,92.47,中,南北向,2004,230.0,24872,2,1,9,贝森,青羊大道101号,24872.931761652428
3945,博瑞都市花园,92.47,中,南北向,2004,230.0,24872,2,1,9,贝森,青羊大道101号,24872.931761652428
1965,锦都,92.56,中,东南向,2005,373.0,40298,2,2,25,顺城街,通惠门路3号,40298.18496110631
2837,方池街36号院,92.64,中,西南向,2020,268.0,28929,3,1,7,顺城街,方池街36号,28929.188255613124
1753,碧华邻,92.73,低,南向,2015,251.0,27067,2,2,18,内光华,东坡北三路99号,27067.83133829397
4739,上翔街28号院,92.73,中,东南向,1985,235.0,25342,3,1,6,顺城街,上翔街28号院上翔街32号,25342.391890434596
